Computer,source,EventID,UtcTime,DestinationIp,Protocol,DestinationPort,Image,CommandLine,ParentCommandLine
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.268",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.144",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.210",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.211",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.211",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.212",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.213",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.213",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.214",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.214",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.215",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.216",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.216",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.216",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.218",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.218",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.219",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.219",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.221",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.222",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.223",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.223",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.225",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.225",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.226",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.227",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.228",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.228",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.268",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.228",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.228",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.229",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.229",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.229",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.229",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.229",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.230",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.230",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.230",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.230",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.230",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.231",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.231",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.231",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.231",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.232",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.232",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.408",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.503",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.503",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.503",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.503",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.232",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.232",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.232",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.232",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.233",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.233",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.233",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.597",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.597",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.597",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.597",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.643",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.643",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.233",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.234",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.234",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.234",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.234",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.234",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.235",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.235",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.235",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.235",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.235",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.236",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.643",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.643",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.706",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.706",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.706",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:14.706",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",13,"2021-11-21 12:58:15.236",,,,"C:\Windows\system32\compattelrunner.exe",,
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",1,"2021-11-21 12:58:15.447",,,,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-winprintmon.exe""","""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" service"
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",1,"2021-11-21 12:59:08.617",,,,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe""","""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" service"
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",1,"2021-11-21 12:59:09.490",,,,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe""","""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" service"
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",1,"2021-11-21 12:59:10.248",,,,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe""","""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" service"
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",1,"2021-11-21 12:59:12.056",,,,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe""","""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" service"
"DESKTOP-PC01","sysmon_events.json
XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",1,"2021-11-21 12:59:12.914",,,,"C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe","""C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe"" --ps2","""C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe"" service"
